"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "Hyperprior_quantile_0.05", "Hyperprior_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_Quant_mean", "posterior_Quant_variance", "Posterior_Quant", "Posterior_Quant_cumsum", "Posterior_Quant_CI", "p_Posterior_Quant", "Posterior_Quant_quantile_0.05", "Posterior_Quant_quantile_0.95"
"6MWT", 0.575575575575576, 0.726726726726727, 1.26007853415275e-14, 0.433382295, 0.0189523150981809, 0.999999999999975, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 5.59856171110551e-05, 0.000931511078576475, "outside CI", 0.00090325085606039, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.576576576576577, 0.72972972972973, 8.46632296878159e-15, 0.433382295, 0.0189523150981809, 0.999999999999983, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 5.92575435926406e-05, 0.000990768622169115, "outside CI", 0.000960858444859524, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.577577577577578, 0.732732732732733, 5.67257876781677e-15, 0.433382295, 0.0189523150981809, 0.999999999999989, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 6.26997885582438e-05, 0.00105346841072736, "outside CI", 0.00102182249592752, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.578578578578579, 0.735735735735736, 3.79013538570406e-15, 0.433382295, 0.0189523150981809, 0.999999999999992, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 6.63198849942951e-05, 0.00111978829572165, "outside CI", 0.00108631707298136, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.57957957957958, 0.738738738738739, 2.52532569032243e-15, 0.433382295, 0.0189523150981809, 0.999999999999995, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 7.01256192195363e-05, 0.00118991391494119, "outside CI", 0.00115452389903895, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.580580580580581, 0.741741741741742, 1.67790958614458e-15, 0.433382295, 0.0189523150981809, 0.999999999999997, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 7.41250348356136e-05, 0.0012640389497768, "outside CI", 0.00122663261174329, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.581581581581582, 0.744744744744745, 1.11175271475645e-15, 0.433382295, 0.0189523150981809, 0.999999999999998, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 7.83264364642063e-05, 0.00134236538624101, "outside CI", 0.00130284102253202, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.582582582582583, 0.747747747747748, 7.34575309839035e-16, 0.433382295, 0.0189523150981809, 0.999999999999999, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 8.27383932507622e-05, 0.00142510377949177, "outside CI", 0.00138335537942916, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.583583583583584, 0.750750750750751, 4.84008446149533e-16, 0.433382295, 0.0189523150981809, 0.999999999999999, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 8.73697421143326e-05, 0.00151247352160611, "outside CI", 0.00146839063321537, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.584584584584585, 0.753753753753754, 3.18022640155422e-16, 0.433382295, 0.0189523150981809, 0.999999999999999, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 9.22295907224312e-05, 0.00160470311232854, "outside CI", 0.00155817070671222, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.585585585585586, 0.756756756756757, 2.08377883232465e-16, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 9.73273201693294e-05, 0.00170203043249787, "outside CI", 0.001652928766895, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.586586586586587, 0.75975975975976, 1.36155030049592e-16, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000102672587335678, 0.00180470301983354, "outside CI", 0.00175290749952623, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.587587587587588, 0.762762762762763, 8.87164680857641e-17, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000108275326906891, 0.00191297834674043, "outside CI", 0.00185835938598011, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.588588588588589, 0.765765765765766, 5.76452174790363e-17, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000114145753027293, 0.00202712409976773, "outside CI", 0.00196954698190525, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.58958958958959, 0.768768768768769, 3.73517371987932e-17, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000120294360566614, 0.00214741846033434, "outside CI", 0.00208674319734947, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.590590590590591, 0.771771771771772, 2.41349727943392e-17, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000126731925975109, 0.00227415038630945, "outside CI", 0.00221023157794763, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.591591591591592, 0.774774774774775, 1.55514649863211e-17, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000133469507703228, 0.00240761989401268, "outside CI", 0.00234030658674874, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.592592592592593, 0.777777777777778, 9.9927330395126e-18, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000140518446161522, 0.0025481383401742, "outside CI", 0.00247727388623489, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.593593593593594, 0.780780780780781, 6.40303312336832e-18, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000147890363196281, 0.00269602870337048, "outside CI", 0.00262145062006013, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.594594594594595, 0.783783783783784, 4.0914353838357e-18, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000155597161056231, 0.00285162586442671, "outside CI", 0.00277316569401237, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.595595595595596, 0.786786786786787, 2.60707863139918e-18, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000163651020825522, 0.00301527688525224, "outside CI", 0.00293276005567736, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.596596596596597, 0.78978978978979, 1.6566129358075e-18, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000172064400298262, 0.0031873412855505, "outside CI", 0.00310058697225847, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.597597597597598, 0.792792792792793, 1.04972720228543e-18, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.00018085003126981, 0.00336819131682031, "outside CI", 0.00327701230598134, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.598598598598599, 0.795795795795796, 6.63315796271001e-19, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000190020916220249, 0.00355821223304056, "outside CI", 0.00346241478648817, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.5995995995996, 0.798798798798799, 4.17977316118133e-19, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000199590324365544, 0.0037578025574061, "outside CI", 0.00365718627960109, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.600600600600601, 0.801801801801802, 2.62647681354381e-19, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000209571787052243, 0.00396737434445834, "outside CI", 0.00386173205181069, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.601601601601602, 0.804804804804805, 1.64582219371923e-19, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000219979092471847, 0.00418735343693019, "outside CI", 0.004076471029821, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.602602602602603, 0.807807807807808, 1.02844422219054e-19, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000230826279671426, 0.00441817971660162, "outside CI", 0.00430183605445884, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.603603603603604, 0.810810810810811, 6.40865740843014e-20, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000242127631837583, 0.0046603073484392, "outside CI", 0.00453827412823252, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.604604604604605, 0.813813813813814, 3.98237225946618e-20, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000253897668831407, 0.00491420501727061, "outside CI", 0.00478624665580158, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.605605605605606, 0.816816816816817, 2.46777259631483e-20, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000266151138952812, 0.00518035615622342, "outside CI", 0.00504622967659823, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.606606606606607, 0.81981981981982, 1.52495456873321e-20, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000278903009913376, 0.0054592591661368, "outside CI", 0.005318714088819, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.607607607607608, 0.822822822822823, 9.39717162384887e-21, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000292168458997698, 0.00575142762513449, "outside CI", 0.005604205863985, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.608608608608609, 0.825825825825826, 5.77465305661869e-21, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000305962862394265, 0.00605739048752876, "outside CI", 0.00590322625125017, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.60960960960961, 0.828828828828829, 3.53869489818123e-21, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000320301783677863, 0.00637769227120662, "outside CI", 0.00621631197061723, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.610610610610611, 0.831831831831832, 2.16246371059339e-21, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000335200961426754, 0.00671289323263338, "outside CI", 0.00654401539420513, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.611611611611612, 0.834834834834835, 1.31778033155537e-21, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000350676295959129, 0.0070635695285925, "outside CI", 0.00688690471469445, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.612612612612613, 0.837837837837838, 8.00803014599929e-22, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000366743835174658, 0.00743031336376716, "outside CI", 0.00724556410006286, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.613613613613614, 0.840840840840841, 4.85284994268339e-22, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000383419759488523, 0.00781373312325569, "outside CI", 0.00762059383370959, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.614614614614615, 0.843843843843844, 2.93262485209617e-22, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000400720365846797, 0.00821445348910248, "outside CI", 0.00801261043905529, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.615615615615616, 0.846846846846847, 1.76727707450345e-22, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000418662050813806, 0.00863311553991629, "outside CI", 0.00842224678769407, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.616616616616617, 0.84984984984985, 1.06204094832591e-22, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000437261292723839, 0.00907037683264013, "outside CI", 0.00885015219016578, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.617617617617618, 0.852852852852853, 6.36453039584281e-23, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000456534632891462, 0.00952691146553159, "outside CI", 0.00929699246840951, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.618618618618619, 0.855855855855856, 3.80346963164275e-23, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000476498655876713, 0.0100034101214083, "outside CI", 0.00976345000895537, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.61961961961962, 0.858858858858859, 2.2666372730418e-23, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000497169968803489, 0.0105005800902118, "outside CI", 0.0102502237959079, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.620620620620621, 0.861861861861862, 1.34701547224221e-23, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000518565179731666, 0.0110191452699435, "outside CI", 0.0107580294227747, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.621621621621622, 0.864864864864865, 7.98273343528178e-24, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000540700875085746, 0.0115598461450292, "outside CI", 0.0112875990821954, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.622622622622623, 0.867867867867868, 4.71757871525782e-24, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000563593596145201, 0.0121234397411744, "outside CI", 0.0118396815326291, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.623623623623624, 0.870870870870871, 2.78019442660738e-24, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000587259814604127, 0.0127106995557785, "outside CI", 0.0124150420410669, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.624624624624625, 0.873873873873874, 1.63387815555627e-24, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000611715907210412, 0.0133224154629889, "outside CI", 0.013014462300842, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.625625625625626, 0.876876876876877, 9.57530573036467e-25, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000636978129497164, 0.0139593935924861, "outside CI", 0.0136387403236248, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.626626626626627, 0.87987987987988, 5.59595376376914e-25, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000663062588621945, 0.0146224561811081, "outside CI", 0.0142886903047014, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.627627627627628, 0.882882882882883, 3.26124983794553e-25, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000689985215332047, 0.0153124413964401, "outside CI", 0.0149651424606532, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.628628628628629, 0.885885885885886, 1.8953198389894e-25, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000717761735076914, 0.016030203131517, "outside CI", 0.0156689428385728, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.62962962962963, 0.888888888888889, 1.09842252828119e-25, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000746407638291737, 0.0167766107698088, "outside CI", 0.0164009530959773, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.630630630630631, 0.891891891891892, 6.34811578775934e-26, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000775938149879135, 0.0175525489196879, "outside CI", 0.0171620502505998, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.631631631631632, 0.894894894894895, 3.65854779125759e-26, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000806368197918913, 0.0183589171176068, "outside CI", 0.0179531263992762, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.632632632632633, 0.897897897897898, 2.10262154665253e-26, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.00083771238163885, 0.0191966294992457, "outside CI", 0.0187750884051679, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.633633633633634, 0.900900900900901, 1.20504141630952e-26, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000869984938682587, 0.0200666144379282, "outside CI", 0.0196288575526015, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.634634634634635, 0.903903903903904, 6.88701964017975e-27, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.000903199711713763, 0.020969814149642, "outside CI", 0.0205153691688411, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
"6MWT", 0.635635635635636, 0.906906906906907, 3.92508579873182e-27, 0.433382295, 0.0189523150981809, 1, "outside CI", -0.268064597507936, 0, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.24, 0.164493406684823, 0.00093737011439862, 0.0219071842640406, "outside CI", 0.0214355722121505, 0.969432423404866, 1.51056757659513, -0.112262024612885, 0.0169942958863422, 0, 1, "outside CI", 1, -0.140215153839021, -0.0843088953867484
